Wavelength [nm],Intensity(a.u.)
647.861,111.8015232
648.190,185.8041915
648.518,199.8068598
648.846,93.4761947
649.174,58.47886308
649.503,200.8148648
649.831,229.1508663
650.159,176.1535347
650.487,62.15620291
650.816,163.825538
651.144,162.8282062
651.472,95.16420782
651.800,32.1668762
652.129,168.5028779
652.457,123.8388794
652.785,101.1748811
653.113,51.5108827
653.441,306.8468844
653.769,273.8495526
654.097,140.1855543
654.425,25.52155598
654.753,199.1908908
655.082,404.1935592
655.410,406.8628941
655.738,320.1988958
656.066,330.2015641
656.394,199.870899
656.722,176.2069007
657.050,28.87623576
657.378,167.5455706
657.706,79.21490562
658.034,137.2175739
658.361,61.88690893
658.689,276.8895771
659.017,200.8922455
659.345,282.8949138
659.673,254.5642488
660.001,318.2335837
660.329,176.9029186
660.657,110.2389203
660.984,158.574922
661.312,287.2442569
661.640,241.2469252
661.968,128.5829268
662.296,99.91892854
662.623,301.2549301
662.951,268.2575984
663.279,146.5936001
663.607,21.59626849
663.934,145.93227
664.262,160.601605
664.590,37.60427328
664.917,109.6069417
665.245,238.9429431
665.573,380.9456115
665.900,238.2816132
666.228,437.6176147
666.556,498.9536164
666.883,506.9562847
667.211,224.6256197
667.538,258.628288
667.866,459.6309563
668.193,458.3002913
668.521,352.3029597
668.849,211.6389612
669.176,294.6416295
669.504,185.3109645
669.831,105.9802995
670.158,115.6496343
670.486,192.6523027
670.813,218.3216377
671.141,64.32430601
671.468,117.3269743
671.796,141.3296425
672.123,202.3323109
672.450,102.3349793
672.778,204.0043141
673.105,334.6736492
673.432,323.3429842
673.760,196.0123191
674.087,194.6816541
674.414,245.0176557
674.742,325.6869907
675.069,280.6896591
675.396,260.3589939
675.723,175.0283289
676.051,115.3643305
676.378,77.70033224
676.705,55.70300039
677.032,245.0390021
677.359,184.3750038
677.687,214.7110053
678.014,14.38034034
678.341,209.3830087
678.668,80.71901031
678.995,12.38834524
679.322,12.05768017
679.649,161.0603486
679.976,184.7296836
680.303,124.3990184
680.630,151.7350201
680.958,284.7376884
681.285,162.0736901
681.612,113.0763582
681.939,67.74569329
682.266,285.4150283
682.592,299.4176966
682.919,432.0870315
683.246,251.4230332
683.573,341.4257015
683.900,176.7617032
684.227,146.431038
684.554,166.1003731
684.881,242.4363748
685.208,282.1057097
685.535,115.7750446
685.861,280.7777129
686.188,408.1137146
686.515,422.7830497
686.842,142.4523845
687.169,232.4550529
687.495,403.7910544
687.822,373.4603894
688.149,248.7963911
688.476,200.465726
688.802,412.1350611
689.129,287.8043959
689.456,169.4737309
689.782,93.80973264
690.109,365.1457342
690.436,376.1484025
690.762,280.1510708
691.089,89.48707247
691.416,211.1564075
691.742,244.1590757
692.069,134.4950774
692.395,242.4977456
692.722,395.8337473
693.049,387.8364155
693.375,303.5057505
693.702,275.1750856
694.028,561.1777538
694.355,619.8470888
694.681,863.1830905
695.008,1743.185759
695.334,4795.188427
695.660,15878.85776
695.987,32822.86043
696.313,48523.8631
696.640,51687.86577
696.966,38754.5351
697.292,21421.53777
697.619,7458.207105
697.945,2669.209774
698.271,1193.879108
698.598,691.8817768
698.924,619.5511117
699.250,640.55378
699.577,454.8897817
699.903,259.2257833
700.229,166.2284516
700.555,294.5644531
700.882,274.9004548
701.208,208.9031232
701.534,169.9057915
701.860,208.9084597
702.186,182.911128
702.513,236.2471297
702.839,353.9164648
703.165,476.5857996
703.491,396.2551346
703.817,233.9244696
704.143,80.5938046
704.469,65.92980619
704.795,162.5991411
705.121,206.2684762
705.447,532.6044779
705.774,1305.940479
706.100,2971.276481
706.426,4319.612483
706.752,4921.948484
707.077,3900.617819
707.403,2329.953821
707.729,968.623156
708.055,459.9591575
708.381,491.6284925
708.707,412.9644941
709.033,389.6338291
709.359,229.6364975
709.685,191.972499
710.011,84.64183402
710.337,70.6445024
710.662,304.9805039
710.988,454.9831723
711.314,505.6525072
711.640,324.6551756
711.966,178.991177
712.291,203.9938454
712.617,160.3298471
712.943,138.3325154
713.269,85.33518366
713.594,138.6711853
713.920,294.3405203
714.246,574.3431887
714.571,727.3458568
714.897,921.0151919
715.223,561.6845269
715.548,391.3538618
715.874,187.3565301
716.199,434.025865
716.525,424.3618668
716.851,342.0312018
717.176,179.3672033
717.502,292.0365383
717.827,274.0392066
718.153,250.041875
718.478,240.0445431
718.804,213.3805448
719.129,199.7165465
719.455,56.7192148
719.780,238.7218831
720.106,309.7245514
720.431,324.3938864
720.756,212.0632214
721.082,271.0658896
721.407,275.4018913
721.733,149.0712263
722.058,22.40722779
722.383,-22.25677049
722.709,197.7458978
723.034,122.0818995
723.359,206.7512343
723.685,48.08723601
724.010,203.0899044
724.335,211.0925726
724.660,174.0952409
724.986,529.0979092
725.311,634.4339109
725.636,843.7699125
725.961,955.1059142
726.286,2484.108582
726.612,5861.777918
726.937,9286.447252
727.262,11095.78325
727.587,9309.452589
727.912,5994.455257
728.237,2741.791259
728.562,1058.793927
728.887,437.4632622
729.212,325.1325972
729.537,246.1352654
729.863,304.4712671
730.188,213.4739354
730.513,258.8099371
730.838,178.8126054
731.163,170.1486071
731.487,218.817942
731.812,313.1539436
732.137,109.8232785
732.462,39.15928014
732.787,-29.83805148
733.112,193.8312835
733.437,232.1672852
733.762,259.1699534
734.087,315.1726217
734.412,342.1752899
734.736,248.1779583
735.061,113.8472933
735.386,83.84996164
735.711,182.5192966
736.036,161.5219648
736.360,213.1912999
736.685,389.8606348
737.010,832.8633031
737.335,1649.532638
737.659,3870.535306
737.984,6226.204641
738.309,7905.873976
738.633,6977.209978
738.958,4682.212646
739.283,2430.215315
739.607,997.5513162
739.932,598.8873179
740.257,262.5566528
740.581,314.2259878
740.906,348.228656
741.230,357.2313244
741.555,226.567326
741.879,121.5699944
742.204,180.5726626
742.528,218.9086643
742.853,148.9113326
743.177,97.58066754
743.502,188.5833358
743.826,358.5860041
744.151,375.2553391
744.475,320.2580074
744.800,395.9273424
745.124,401.263344
745.448,350.2660123
745.773,329.2686805
746.097,391.2713489
746.421,441.6073505
746.746,378.9433522
747.070,465.9460205
747.394,658.9486889
747.719,731.2846905
748.043,858.6206921
748.367,1135.290027
748.691,1904.959362
749.016,3482.628697
749.340,8366.631365
749.664,17985.63403
749.988,28778.6367
750.312,35302.9727
750.637,33864.30871
750.961,27937.64471
751.285,21380.31404
751.609,15669.65004
751.933,10405.98605
752.257,5762.65538
752.581,2808.658048
752.905,1601.99405
753.229,954.663385
753.553,692.6660532
753.878,715.6687215
754.202,670.6713898
754.526,546.0073914
754.850,313.0100598
755.173,332.6793947
755.497,272.3487297
755.821,305.0180646
756.145,171.3540663
756.469,366.6900679
756.793,306.0260696
757.117,396.6954045
757.441,421.6980728
757.765,409.3674078
758.089,443.7034095
758.412,310.7060777
758.736,410.7087461
759.060,472.378081
759.384,458.3807494
759.708,473.716751
760.031,642.7194193
760.355,844.0554209
760.679,925.3914225
761.003,970.3940909
761.326,1311.396759
761.650,1998.066094
761.974,3492.068762
762.297,8520.071431
762.621,26051.74077
762.945,44960.4101
763.268,60090.41277
763.592,62389.74877
763.916,50750.75144
764.239,33249.75411
764.563,13768.42344
764.886,5312.092777
765.210,2589.762112
765.533,1816.431447
765.857,1280.100782
766.180,1052.10345
766.504,846.439452
766.827,984.4421203
767.151,920.4447885
767.474,758.4474569
767.798,695.1167918
768.121,695.7861268
768.445,634.1221284
768.768,530.1247967
769.091,568.4607984
769.415,798.1301334
769.738,931.1328017
770.061,890.13547
770.385,1229.471472
770.708,1770.807473
771.031,3345.810142
771.355,9090.146143
771.678,23421.48214
772.001,39362.48481
772.324,49651.15415
772.648,43570.82348
772.971,28826.15948
773.294,13407.16215
773.617,4834.164821
773.940,2095.834156
774.264,1185.170158
774.587,1001.50616
774.910,826.8421612
775.233,514.1781629
775.556,466.5141645
775.879,477.8501661
776.202,516.1861677
776.525,365.5221693
776.848,394.5248377
777.171,541.1941726
777.494,542.1968409
777.817,390.5328425
778.140,300.5355109
778.463,325.5381791
778.786,291.5408475
779.109,250.2101824
779.432,245.2128507
779.755,390.215519
780.078,215.2181874
780.401,102.8875223
780.724,32.22352397
781.047,213.8928589
781.370,134.8955272
781.692,28.89819554
782.015,-50.7658028
782.338,161.9035321
782.661,190.5728671
782.984,211.242202
783.306,198.2448704
783.629,483.2475387
783.952,442.250207
784.275,418.5862086
784.597,268.2555436
784.920,361.5915452
785.243,314.2608802
785.565,192.2635485
785.888,438.5995501
786.211,645.9355517
786.533,677.9382201
786.856,286.2742217
787.179,209.27689
787.501,354.6128916
787.824,390.9488932
788.146,362.9515616
788.469,311.6208965
788.791,469.6235649
789.114,339.6262331
789.436,134.6289014
789.759,65.29823643
790.081,127.6342381
790.404,152.6369063
790.726,165.6395747
791.049,106.6422429
791.371,385.9782446
791.694,231.3142462
792.016,172.3169146
792.338,65.31958282
792.661,377.6555845
792.983,519.3249195
793.305,677.9942545
793.628,1427.996923
793.950,3953.332924
794.272,7125.002259
794.595,9730.338261
794.917,9591.007596
795.239,7305.343598
795.561,4010.012933
795.884,1688.348934
796.206,771.6849358
796.528,525.3542708
796.850,391.3569391
797.172,187.0262741
797.494,237.6956091
797.817,241.364944
798.139,214.034279
798.461,159.0369472
798.783,394.0396156
799.105,766.7089505
799.427,1606.378286
799.749,3815.380954
800.071,7167.383622
800.393,10845.71962
800.715,13060.05563
801.037,13162.39163
801.359,11759.3943
801.681,8830.730297
802.003,5736.732965
802.325,2809.4023
802.647,1219.404969
802.969,612.4076369
803.291,428.7436385
803.613,296.4129734
803.935,199.4156417
804.256,270.41831
804.578,331.4209783
804.900,321.0903133
805.222,180.7596483
805.544,263.7623166
805.866,190.4316515
806.187,209.1009865
806.509,75.10365484
806.831,229.7729898
807.153,221.1089914
807.474,220.4449931
807.796,282.4476613
808.118,408.1169963
808.439,550.1196646
808.761,565.122333
809.083,1086.791668
809.404,2914.461003
809.726,6059.797005
810.047,9256.133006
810.369,11957.80234
810.691,15819.47168
811.012,20290.14101
811.334,23721.47701
811.655,21990.14635
811.977,15757.48235
812.298,8364.151684
812.620,3286.821019
812.941,1343.823688
813.263,796.8263558
813.584,585.1623575
813.906,471.8316925
814.227,583.1676941
814.548,685.837029
814.870,678.506364
815.191,486.175699
815.513,247.5117006
815.834,398.5143689
816.155,260.5170372
816.477,334.8530389
816.798,235.1890405
817.119,331.8583755
817.440,407.8610438
817.762,288.1970454
818.083,306.5330471
818.404,172.202382
818.725,220.5383837
819.047,187.8743853
819.368,244.5437203
819.689,326.5463886
820.010,355.5490569
820.331,249.2183918
820.652,228.8877268
820.974,288.5570618
821.295,319.5597301
821.616,281.229065
821.937,205.8984
822.258,255.567735
822.579,299.5704033
822.900,237.9064049
823.221,268.2424066
823.542,543.9117415
823.863,632.5810765
824.184,805.9170782
824.505,1084.919746
824.826,1980.255748
825.147,4187.925083
825.468,9795.594418
825.789,18541.59709
826.110,26456.59975
826.430,28525.60242
826.751,23081.27176
827.072,14689.60776
827.393,7443.943761
827.714,3722.946429
828.035,2020.949098
828.355,1396.285099
828.676,1188.287768
828.997,1097.957103
829.318,807.959771
829.638,566.9624393
829.959,488.6317742
830.280,544.6344425
830.601,345.6371109
830.921,329.3064458
831.242,240.9757808
831.563,347.6451158
831.883,291.6477841
832.204,168.6504524
832.524,205.986454
832.845,177.9891223
833.166,236.6584573
833.486,726.6611256
833.807,803.6637939
834.127,772.3331288
834.448,110.3357972
834.768,81.00513213
835.089,105.3411338
835.409,163.6771354
835.730,144.6798037
836.050,166.3491387
836.371,290.3518069
836.691,230.0211419
837.011,145.3571436
837.332,120.6931452
837.652,290.0291468
837.973,374.0318152
838.293,429.0344835
838.613,333.3704851
838.934,386.3731534
839.254,425.709155
839.574,945.7118233
839.894,2320.381158
840.215,4340.71716
840.535,5804.053162
840.855,5957.05583
841.175,5232.391831
841.496,5959.061166
841.816,8400.730501
842.136,11330.39984
842.456,11907.4025
842.776,9369.07184
843.096,5521.741175
843.417,2388.077176
843.737,1127.413178
844.057,613.0825129
844.377,407.0851812
844.697,108.7545162
845.017,190.7571845
845.337,201.0931861
845.657,152.7625211
845.977,-44.23481062
846.297,-5.232142329
846.617,121.770526
846.937,185.4398609
847.257,233.7758626
847.577,138.4451976
847.897,256.7811992
848.217,135.1172008
848.536,165.1198691
848.856,153.1225374
849.176,340.7918724
849.496,288.4612074
849.816,283.797209
850.136,130.7998773
850.455,391.4692123
850.775,457.1385472
851.095,1140.141216
851.415,2029.810551
851.735,3247.479885
852.054,3536.482554
852.374,3066.151889
852.694,2100.821224
853.013,1365.823892
853.333,759.1598937
853.653,463.162562
853.972,241.8318969
854.292,386.5012319
854.612,211.5039002
854.931,210.8399018
855.251,100.1759035
855.570,337.5119051
855.890,248.5145734
856.209,242.5172417
856.529,149.51991
856.848,306.189245
857.168,231.5252466
857.487,181.8612483
857.807,98.19724991
858.126,269.5332515
858.446,248.5359198
858.765,183.8719215
859.085,115.8745898
859.404,145.8772581
859.723,132.2132597
860.043,30.21592802
860.362,80.55192966
860.681,232.554598
861.001,196.8905996
861.320,141.5599346
861.639,73.89593621
861.959,226.5652712
862.278,168.5679395
862.597,80.23727444
862.916,33.90660941
863.236,82.57594438
863.555,97.57861268
863.874,118.581281
864.193,176.5839493
864.512,339.2532843
864.831,334.9226192
865.151,183.5919542
865.470,366.2612892
865.789,413.2639575
866.108,556.5999591
866.427,323.6026274
866.746,292.6052957
867.065,363.9412973
867.384,271.6106323
867.703,233.9466339
868.022,118.2826356
868.341,274.6186372
868.660,176.2879722
868.979,87.95730716
869.298,67.95997546
869.617,187.9626438
869.936,260.9653121
870.255,155.634647
870.573,147.6373153
870.892,239.6399836
871.211,130.3093186
871.530,73.97865358
871.849,69.31465522
872.168,205.3173235
872.486,214.6533252
872.805,137.3226601
873.124,195.9919951
873.443,363.6613301
873.761,308.9973317
874.080,193
874.399,-8.333333333
874.718,121.6666667
875.036,92
875.355,57.33333333
875.674,2.666666667
875.992,81.33333333
876.311,95
876.629,-34.66666667
876.948,-24.66666667
877.267,16.66666667
877.585,-4.666666667
877.904,-137.6666667
878.222,-101.6666667
878.541,136
878.859,266
879.178,212.6666667
879.496,151
879.815,198.3333333
880.133,134.3333333
880.452,-40.66666667
880.770,-90
881.088,67.33333333
881.407,217
881.725,80.33333333
882.043,37.33333333
882.362,-26.66666667
882.680,-24.66666667
882.998,-107
883.317,-35.33333333
883.635,251.6666667
883.953,261.6666667
884.271,283.3333333
884.590,216.3333333
884.908,288.6666667
885.226,170
885.544,-55
885.863,-52.66666667
886.181,64.66666667
886.499,264.6666667
886.817,240.6666667
887.135,138
887.453,82.66666667
887.771,52.66666667
888.089,79.33333333
888.407,120.6666667
888.725,193.3333333
889.043,106.3333333
889.361,1.333333333
889.679,77.33333333
889.997,222.6666667
890.315,223.6666667
890.633,80.66666667
890.951,189.6666667
891.269,159
891.587,65.66666667
891.905,-156
892.223,-33
892.541,85.66666667
892.859,92.33333333
893.176,-38.33333333
893.494,46.66666667
893.812,271.6666667
894.130,323.6666667
894.448,184.3333333
894.765,10.33333333
895.083,42.33333333
895.401,31
895.719,-59.66666667
896.036,-6.666666667
896.354,114.3333333
896.672,207
896.989,-28.66666667
897.307,-87.33333333
897.625,-11.66666667
897.942,74
898.260,55.66666667
898.577,113.3333333
898.895,126
899.213,124.3333333
899.530,-82.33333333
899.848,52.66666667
900.165,265
900.483,342.6666667
900.800,359
901.118,224.3333333
901.435,236.6666667
901.752,227.6666667
902.070,191.6666667
902.387,183.6666667
902.705,165.6666667
903.022,129.3333333
903.339,109.6666667
903.657,169
903.974,325
904.291,241.3333333
904.609,29.66666667
904.926,-5.666666667
905.243,167.3333333
905.560,207.3333333
905.878,119.6666667
906.195,79.66666667
906.512,228
906.829,152.3333333
907.146,216.3333333
907.464,220.6666667
907.781,378.6666667
908.098,196.3333333
908.415,94.33333333
908.732,79
909.049,191
909.366,98
909.683,35
910.000,188
910.317,513.6666667
910.634,928.3333333
910.951,1922
911.268,5640
911.585,12150.33333
911.902,18528.33333
912.219,21016.33333
912.536,17134.66667
912.853,10779
913.170,4722
913.487,1789.666667
913.804,769
914.121,575.6666667
914.437,455
914.754,243.3333333
915.071,180.3333333
915.388,420.6666667
915.705,510
916.021,295.6666667
916.338,173.3333333
916.655,237
916.972,284.6666667
917.288,233.3333333
917.605,185
917.922,353
918.238,184
918.555,19.66666667
918.872,-140.6666667
919.188,17.33333333
919.505,100.6666667
919.821,128.3333333
920.138,256
920.454,396.6666667
920.771,713
921.088,712
921.404,1243.666667
921.721,1916
922.037,2665
922.353,2857.333333
922.670,2383
922.986,1651
923.303,931.6666667
923.619,383.3333333
923.936,248.6666667
924.252,143.6666667
924.568,127
924.885,-6
925.201,42.33333333
925.517,265.6666667
925.834,319.3333333
926.150,229.6666667
926.466,244
926.782,298
927.099,277
927.415,47.66666667
927.731,1
928.047,154.3333333
928.363,112.6666667
928.679,133.3333333
928.996,156
929.312,277.3333333
929.628,275.3333333
929.944,30.33333333
930.260,-22.66666667
930.576,92
930.892,152
931.208,103
931.524,58.66666667
931.840,178.3333333
932.156,200.3333333
932.472,49.66666667
932.788,79.66666667
933.104,225
933.420,267.3333333
933.736,126.3333333
934.052,114.3333333
934.368,195.3333333
934.684,330.6666667
934.999,257
935.315,250
935.631,333.3333333
935.947,278.6666667
936.263,175
936.578,49.66666667
936.894,238.6666667
937.210,199.6666667
937.526,128.3333333
937.841,144.6666667
938.157,293.3333333
938.473,257.6666667
938.788,129.3333333
939.104,151
939.420,381.3333333
939.735,282.3333333
940.051,157.6666667
940.367,-41.33333333
940.682,60.33333333
940.998,81.66666667
941.313,22.33333333
941.629,10
941.944,157
942.260,183
942.575,89.66666667
942.891,-62.66666667
943.206,30.66666667
943.522,52.66666667
943.837,-17
944.153,55
944.468,178.3333333
944.783,190.3333333
945.099,19.33333333
945.414,-97
945.729,153.6666667
946.045,130
946.360,123.3333333
946.675,153.3333333
946.991,401
947.306,323
947.621,119
947.936,-48.33333333
948.252,159.3333333
948.567,72.66666667
948.882,-52.33333333
949.197,-164.3333333
949.512,-34
949.827,11.33333333
950.142,-49.33333333
950.458,132.6666667
950.773,209.3333333
951.088,257.3333333
951.403,9.333333333
951.718,115
952.033,194
952.348,137
952.663,-37.66666667
952.978,1
953.293,100
953.608,90
953.923,-15.33333333
954.238,-8
954.553,170
954.867,53
955.182,-7.333333333
955.497,-63.33333333
955.812,137.6666667
956.127,142.6666667
956.442,84.33333333
956.757,80
957.071,259.3333333
957.386,227.6666667
957.701,157.6666667
958.016,38.33333333
958.330,208.3333333
958.645,199.3333333
958.960,257
959.274,208
959.589,224.3333333
959.904,96
960.218,48.66666667
960.533,68
960.848,145.3333333
961.162,67.66666667
961.477,-31
961.791,-27.33333333
962.106,150.3333333
962.420,199
962.735,8.333333333
963.049,2.333333333
963.364,64
963.678,230
963.993,33
964.307,239
964.622,534
964.936,1306
965.250,1856.333333
965.565,2357.333333
965.879,2238.333333
966.193,1559.333333
966.508,818.6666667
966.822,290.6666667
967.136,279
967.451,186.6666667
967.765,135.6666667
968.079,110
968.393,254.6666667
968.708,219.6666667
969.022,125
969.336,211
969.650,351.3333333
969.964,305
970.278,68.66666667
970.592,98.66666667
970.907,277.6666667
971.221,223.3333333
971.535,-43
971.849,21.33333333
972.163,106.3333333
972.477,130.3333333
972.791,19.33333333
973.105,56
973.419,291.6666667
973.733,197.3333333
974.047,92
974.361,70.33333333
974.675,160
974.989,157.3333333
975.302,172.3333333
975.616,54.33333333
975.930,234.6666667
976.244,420
976.558,508
976.872,377
977.185,289.3333333
977.499,254.3333333
977.813,256.3333333
978.127,199
978.441,304
978.754,295.3333333
979.068,87.33333333
979.382,-39.66666667
979.695,185.6666667
980.009,169.3333333
980.323,185.6666667
980.636,79
980.950,158.3333333
981.263,148.3333333
981.577,-69.66666667
981.891,58.33333333
982.204,187.6666667
982.518,210.6666667
982.831,38.33333333
983.145,-17.33333333
983.458,82
983.772,-76.66666667
984.085,-159
984.399,-106.6666667
984.712,139.6666667
985.025,128.6666667
985.339,20
985.652,0
985.965,141.3333333
986.279,123.3333333
986.592,-22.66666667
986.905,-79.66666667
987.219,144.3333333
987.532,221.6666667
987.845,123.3333333
988.159,110.3333333
988.472,191
988.785,242.3333333
989.098,136.3333333
989.411,120.6666667
989.725,168.3333333
990.038,66.66666667
990.351,-81.66666667
990.664,0
990.977,152.6666667
991.290,205.6666667
991.603,20.66666667
991.916,-7.333333333
992.229,103.6666667
992.542,108.6666667
992.855,-51.66666667
993.168,-27.66666667
993.481,241
993.794,260
994.107,183.3333333
994.420,100
994.733,176.6666667
995.046,120.3333333
995.359,-112.3333333
995.672,-42
995.985,101.6666667
996.298,157.3333333
996.610,31
996.923,31.33333333
997.236,134
997.549,226
997.862,137.6666667
998.174,107.6666667
998.487,116.3333333
998.800,81
999.113,53
999.425,39.66666667
999.738,137.3333333
1000.051,125.6666667
1000.363,-54
1000.676,-7.333333333
1000.988,82.66666667
1001.301,137.3333333
1001.614,-102.3333333
1001.926,-144.6666667
1002.239,3.333333333
1002.551,195
1002.864,6.333333333
1003.176,68
1003.489,52
1003.801,270.6666667
1004.114,87
1004.426,90.66666667
1004.738,62.66666667
1005.051,59.33333333
1005.363,-89.33333333
1005.676,-63.66666667
1005.988,74.33333333
1006.300,35
1006.613,-30.66666667
1006.925,-25.66666667
1007.237,226
1007.550,197.6666667
1007.862,85.33333333
1008.174,57.66666667
1008.486,224
1008.799,262.3333333
1009.111,66.33333333
1009.423,39.66666667
1009.735,152
1010.047,229.6666667
1010.359,92.66666667
1010.671,121.3333333
1010.984,307.3333333
1011.296,322.3333333
1011.608,181
1011.920,132.6666667
1012.232,193
1012.544,111.3333333
1012.856,-15.33333333
1013.168,98
1013.480,254
1013.792,221
1014.104,-29.33333333
1014.416,-40.66666667
1014.728,132
1015.039,148
1015.351,64.66666667
1015.663,65.33333333
1015.975,273.6666667
1016.287,232.6666667
1016.599,28.66666667
1016.911,33
1017.222,207.3333333
1017.534,195
1017.846,-42
1018.158,-62.66666667
1018.469,64.66666667
1018.781,149.6666667
1019.093,-43
1019.404,22
1019.716,91
1020.028,127.3333333
1020.339,-43
1020.651,-16
1020.963,243
1021.274,190.3333333
1021.586,68
1021.897,-67
1022.209,277
1022.520,259.6666667
1022.832,200.6666667
1023.143,25
1023.455,84.33333333
1023.766,50.33333333
1024.078,-93.66666667
1024.389,26.66666667
1024.700,234
1025.012,241.6666667
1025.323,63.33333333
1025.635,0.666666667
1025.946,292.6666667
1026.257,261
1026.569,137.6666667
1026.880,107.3333333
1027.191,175.3333333
1027.502,240.6666667
1027.814,-16
1028.125,-23
1028.436,12.33333333
1028.747,35
1029.059,13
1029.370,37.33333333
1029.681,174
1029.992,125
1030.303,-43.66666667
1030.614,-106.6666667
1030.925,153
1031.236,110
1031.547,147.3333333
1031.858,77
1032.169,359
1032.480,191.6666667
1032.791,60.66666667
1033.102,-18.66666667
1033.413,163.3333333
1033.724,150.3333333
1034.035,63.33333333
1034.346,129.3333333
1034.657,271
1034.968,284.6666667
1035.279,45.33333333
1035.590,155.3333333
1035.901,277
1036.211,334.6666667
1036.522,55.33333333
1036.833,-85
1037.144,20
1037.454,34.33333333
1037.765,-48.33333333
1038.076,9.333333333
1038.387,119.6666667
1038.697,178.3333333
1039.008,26
1039.319,-10.66666667
1039.629,113.3333333
1039.940,168
1040.250,85.33333333
1040.561,153.3333333
1040.872,271.6666667
1041.182,261
1041.493,29.66666667
1041.803,73.66666667
1042.114,228.3333333
1042.424,349.3333333
1042.735,187.3333333
1043.045,339
1043.356,373.6666667
1043.666,284.3333333
1043.977,64.33333333
1044.287,22
1044.597,242.3333333
1044.908,153
1045.218,96.33333333
1045.528,45.66666667
1045.839,297.6666667
1046.149,208.6666667
1046.459,142
1046.770,-3.666666667
1047.080,93
1047.390,14.33333333
1047.700,-31.33333333
1048.010,42
1048.321,121.3333333
1048.631,52.33333333
1048.941,-98.33333333
1049.251,-101.3333333
1049.561,72.66666667
1049.871,-43.66666667
1050.181,-201.3333333
1050.491,-291.3333333
1050.802,39.66666667
1051.112,152
1051.422,159.6666667
1051.732,71.66666667
1052.042,172
1052.352,32.33333333
1052.662,-87.66666667
1052.972,-47.33333333
1053.281,176.6666667
1053.591,123.6666667
1053.901,-44.66666667
1054.211,22
1054.521,228
1054.831,283.3333333
1055.141,122.6666667
1055.451,157.3333333
1055.760,368
1056.070,713.6666667
1056.380,692
1056.690,603.6666667
1056.999,332.3333333
1057.309,257.6666667
1057.619,159
1057.928,259
1058.238,346
1058.548,353
1058.857,272.3333333
1059.167,205.6666667
1059.477,424.3333333
1059.786,279.6666667
1060.096,257.3333333
1060.405,115
1060.715,356.3333333
1061.024,357.6666667
1061.334,248.6666667
1061.643,138.3333333
1061.953,223
1062.262,115.6666667
1062.572,31
1062.881,-42.66666667
1063.191,143
1063.500,144
1063.809,-31.66666667
1064.119,54.66666667
1064.428,140.3333333
1064.738,162.3333333
1065.047,-64
1065.356,-93.66666667
1065.665,16.33333333
1065.975,96
1066.284,15
1066.593,135
1066.902,256
1067.212,283
1067.521,105
1067.830,54.66666667
1068.139,146
1068.448,251
1068.757,154.3333333
1069.066,140.6666667
1069.376,148.3333333
1069.685,-62
1069.994,-125
1070.303,36.66666667
1070.612,323.3333333
1070.921,254
1071.230,15.33333333
1071.539,-45
1071.848,140.3333333
1072.157,77.66666667
1072.465,125.6666667
1072.774,63
1073.083,228.3333333
1073.392,75.66666667
1073.701,-14.33333333
1074.010,-85.66666667
1074.319,124.3333333
1074.628,129.6666667
1074.936,87.33333333
1075.245,103.6666667
1075.554,264.6666667
1075.863,191
1076.171,21
1076.480,91.33333333
1076.789,338.6666667
1077.097,368
1077.406,86.33333333
1077.715,-36
1078.023,119.6666667
1078.332,158.6666667
1078.641,1.333333333
1078.949,-60
1079.258,22.33333333
1079.566,49
1079.875,-144.3333333
1080.183,-90.33333333
1080.492,179.6666667
1080.800,143
1081.109,-41
1081.417,-96.33333333
1081.726,130.6666667
1082.034,138.3333333
1082.342,-41.33333333
1082.651,42.66666667
1082.959,173.6666667
1083.268,162.3333333
1083.576,90
1083.884,196
1084.192,427.3333333
1084.501,306.3333333
1084.809,89.33333333
1085.117,78.66666667
1085.426,321.6666667
1085.734,286.6666667
1086.042,125.3333333
1086.350,-2.666666667
1086.658,129.3333333
1086.966,15
1087.275,-61.66666667
1087.583,4.333333333
1087.891,193
1088.199,203.6666667
1088.507,22
1088.815,145.6666667
1089.123,166.6666667
1089.431,171.6666667
1089.739,-100.3333333
1090.047,38.66666667
1090.355,280.3333333
1090.663,306.6666667
1090.971,32
1091.279,-73.33333333
1091.587,133
1091.895,295
1092.203,207.6666667
1092.510,63.66666667
1092.818,135.6666667
1093.126,137.3333333
1093.434,127.6666667
1093.742,175.3333333
1094.049,273.3333333
1094.357,206
1094.665,61.66666667
1094.973,107.6666667
1095.280,236
1095.588,141.6666667
1095.896,-50.66666667
1096.203,103.3333333
1096.511,347.6666667
1096.819,471.6666667
1097.126,239.6666667
1097.434,102.6666667
1097.741,121.6666667
1098.049,97.33333333
1098.357,-28.66666667
1098.664,-6.666666667
1098.972,155.3333333
1099.279,150.3333333
1099.587,95
1099.894,152.6666667
1100.202,318.5
